Product,Variant,Price,Handle,Variant ID,Availability,SKU,Product URL,Scraped at,Description
NON ALLERGENIC PADS FOR BED CUSHIONS AND PILLOWS,"50cm x 90cm, 1.000g",44.9,copy-of-non-allergenic-cushion-pillow-pads,32396065865805,True,PSKP,https://malaikalinens.com//products/copy-of-non-allergenic-cushion-pillow-pads,2026/01/28 03:43:46 PM,"Available in a range of sizes, our Polysoft pads are ideal for down allergy sufferers. They are firmly stuffed and all except 30cm x 41cm come with a zipper, allowing you to remove stuffing if a flatter cushion is preferred.
"
NON ALLERGENIC PADS FOR BED CUSHIONS AND PILLOWS,"66cm x 66cm, 1.000g",37.9,copy-of-non-allergenic-cushion-pillow-pads,20877343686733,True,PSES,https://malaikalinens.com//products/copy-of-non-allergenic-cushion-pillow-pads,2026/01/28 03:43:46 PM,"Available in a range of sizes, our Polysoft pads are ideal for down allergy sufferers. They are firmly stuffed and all except 30cm x 41cm come with a zipper, allowing you to remove stuffing if a flatter cushion is preferred.
"
NON ALLERGENIC PADS FOR BED CUSHIONS AND PILLOWS,"80cm x 80cm, 1.200g",42.9,copy-of-non-allergenic-cushion-pillow-pads,20877343719501,True,PSSQPXL,https://malaikalinens.com//products/copy-of-non-allergenic-cushion-pillow-pads,2026/01/28 03:43:46 PM,"Available in a range of sizes, our Polysoft pads are ideal for down allergy sufferers. They are firmly stuffed and all except 30cm x 41cm come with a zipper, allowing you to remove stuffing if a flatter cushion is preferred.
"
NON ALLERGENIC PADS FOR BED CUSHIONS AND PILLOWS,"Side-Sleeper Pillow (40cm x 140cm, 1.000g)",39.9,copy-of-non-allergenic-cushion-pillow-pads,32395937349709,True,PSSSP,https://malaikalinens.com//products/copy-of-non-allergenic-cushion-pillow-pads,2026/01/28 03:43:46 PM,"Available in a range of sizes, our Polysoft pads are ideal for down allergy sufferers. They are firmly stuffed and all except 30cm x 41cm come with a zipper, allowing you to remove stuffing if a flatter cushion is preferred.
"
PHARAOH'S LEGACY,Default Title,89.0,pharaohs-legacy,51972005921035,True,LX-PHRLG,https://malaikalinens.com//products/pharaohs-legacy,2026/01/28 03:43:47 PM,"Experience the timeless elegance of PHARAOH'S LEGACY, a hand-crafted masterpiece inspired by ancient alabaster artistry. This exquisite piece reflects the refined craftsmanship of a bygone era, bringing a touch of sophisticated heritage to your space. Its smooth, luminous finish and intricate detailing evoke the grandeur of pharaohs, making it a distinguished addition to any collection.
Made in Luxor.
Measurements:height: 15cm / 5.9""top: 7cm / 2.8"" diameterMaterial: Alabaster
Our Alabaster products are entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece is unique, making it a work of art in itself."
ROSE BUD CUP (Set of 4),Default Title,112.0,rosebud-cup,42285613154551,True,GL-ROS-CUP-ST-11,https://malaikalinens.com//products/rosebud-cup,2026/01/28 03:43:49 PM,"Hand blown glass in rich turquoise hues and then hand painted with delicate floral designs. Each glass is completely hand made and a small work of art. Sold as set of 4
Size:10cm / 4"" highMaterial: GlassOur painted glass items are entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece is unique, making it a work of art in itself."
LEAF DANCE SERVING BOWL,Default Title,218.0,leaf-dance-serving-bowl,51473373954315,True,PO-LFDA-BWL-35,https://malaikalinens.com//products/leaf-dance-serving-bowl,2026/01/28 03:43:50 PM,"Featuring swirling leaves in soft greens and deep blue strokes, let our Leaf Dance Serving Bowl capture the quiet movement of the desert breeze across the Fayoum oasis.A striking centrepiece that brings a graceful, uplifting note to any table.Handcrafted in the village of Tunis.
Size (diameter):33-35 cm13"" x 14""Material:Frame: Clay, Fire Clay from Aswan - upper EgyptCover material: Gliss free of leadColors of earthen oxides.Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself."
LUXOR PALM COCKTAIL NAPKINS (Set of 6),Default Title,74.0,luxor-palm-cocktail-napkins-set-of-6-copy,46123068981515,True,LXPL-CNP,https://malaikalinens.com//products/luxor-palm-cocktail-napkins-set-of-6-copy,2026/01/28 03:43:52 PM,"Elevate your entertaining with these exquisitely embroidered cocktail napkins.
Woven in the finest quality linen, each napkin features finely stitched Palm Trees and is finished with an all around Ajour pulled thread border embroidered in matching hues.
Set of 6 napkins, measuring 12cm x 22cm / 4.7"" x 8.7"" each.
100% Linen"
SEA BRIDE TABLECLOTH,Cinnamon,309.0,sea-bride-tablecloth,43711401001227,True,SEBR-TBC-44,https://malaikalinens.com//products/sea-bride-tablecloth,2026/01/28 03:43:54 PM,"Perfect for an elegant yet playful lunch by the water, our Sea Bride tablecloth is inspired by Mediterranean mythology. It features whimsical mermaids and ancient symbols, alongside a bold striped border.Each tablecloth is unique and one-of-a-kind, silk screen printed by hand by the Malaika team in Cairo.
Size:160cm x 300cm63“ x 118“100% Linen"
SEA BRIDE TABLECLOTH,Lapis blue,309.0,sea-bride-tablecloth,43711401033995,True,SEBR-TBC-63,https://malaikalinens.com//products/sea-bride-tablecloth,2026/01/28 03:43:54 PM,"Perfect for an elegant yet playful lunch by the water, our Sea Bride tablecloth is inspired by Mediterranean mythology. It features whimsical mermaids and ancient symbols, alongside a bold striped border.Each tablecloth is unique and one-of-a-kind, silk screen printed by hand by the Malaika team in Cairo.
Size:160cm x 300cm63“ x 118“100% Linen"
SEA BRIDE TABLECLOTH,Terracotta,309.0,sea-bride-tablecloth,43711401066763,True,SEBR-TBC-73,https://malaikalinens.com//products/sea-bride-tablecloth,2026/01/28 03:43:54 PM,"Perfect for an elegant yet playful lunch by the water, our Sea Bride tablecloth is inspired by Mediterranean mythology. It features whimsical mermaids and ancient symbols, alongside a bold striped border.Each tablecloth is unique and one-of-a-kind, silk screen printed by hand by the Malaika team in Cairo.
Size:160cm x 300cm63“ x 118“100% Linen"
OTTOMAN VASE TABLECLOTH,Cinnamon,793.0,ottoman-vase-linen-table-cloth,43599221522699,True,OVA-TBC-33,https://malaikalinens.com//products/ottoman-vase-linen-table-cloth,2026/01/28 03:43:55 PM,"Hand embroidered with flower motifs inspired by Ottoman samplers and delicately finished with hand drawn needlework, this elegant tablecloth is a showstopper. It exemplifies the level of excellence of the talented women that have honed their craft at the Malaika Embroidery Training Centre (TOH) in Cairo.Pair with our Bouquet or Tulip napkins for a beautiful tablescape.
Standard Size:300cm x 160cm118"" x 63""100% Linen (ecru & blue and sand natural linen)."
OTTOMAN VASE TABLECLOTH,Sand,793.0,ottoman-vase-linen-table-cloth,43599221555467,True,OVA-TBC-35,https://malaikalinens.com//products/ottoman-vase-linen-table-cloth,2026/01/28 03:43:55 PM,"Hand embroidered with flower motifs inspired by Ottoman samplers and delicately finished with hand drawn needlework, this elegant tablecloth is a showstopper. It exemplifies the level of excellence of the talented women that have honed their craft at the Malaika Embroidery Training Centre (TOH) in Cairo.Pair with our Bouquet or Tulip napkins for a beautiful tablescape.
Standard Size:300cm x 160cm118"" x 63""100% Linen (ecru & blue and sand natural linen)."
OTTOMAN VASE TABLECLOTH,Blue,983.0,ottoman-vase-linen-table-cloth,43599221588235,True,OVA-TBC-20,https://malaikalinens.com//products/ottoman-vase-linen-table-cloth,2026/01/28 03:43:55 PM,"Hand embroidered with flower motifs inspired by Ottoman samplers and delicately finished with hand drawn needlework, this elegant tablecloth is a showstopper. It exemplifies the level of excellence of the talented women that have honed their craft at the Malaika Embroidery Training Centre (TOH) in Cairo.Pair with our Bouquet or Tulip napkins for a beautiful tablescape.
Standard Size:300cm x 160cm118"" x 63""100% Linen (ecru & blue and sand natural linen)."
LEAF DANCE JUG,Default Title,93.0,leaf-dance-jug,51776531398923,True,PO-LFDA-JUG,https://malaikalinens.com//products/leaf-dance-jug,2026/01/28 03:43:57 PM,"Hand-painted with sweeping blue fronds and delicate green leaves, the Leaf Dance Jug brings a sense of movement and freshness to the table. Its generous rounded shape and comfortable handle make it ideal for serving water, juice, or wine, while its vibrant design also shines as a decorative piece. Crafted in the oasis village of Fayoum, each jug reflects the region’s centuries-old pottery tradition.Size:H 20cm x W 13cmH 7.9"" x W 5.1""
Material:Bowl: Clay, Fire clay from Aswan - upper EgyptSurface material: Lead-free glazeColours of earthen oxides.Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself."
OTTOMAN FEATHER GUEST TOWEL (Set of 2),terracotta,54.0,ottoman-feather-guest-towel-set-of-2,46123101192459,True,OTF-GUTW-73,https://malaikalinens.com//products/ottoman-feather-guest-towel-set-of-2,2026/01/28 03:43:58 PM,"Our luxurious guest towels will enhance any bathroom and make great housewarming gifts too.
Woven in the finest quality linen, our Ottoman Feather guest towels are delicately hand-embroidered and finished with pulled thread hemstitch.
40cm x 70cm15.7“ x 27.5“100% Linen"
OTTOMAN FEATHER GUEST TOWEL (Set of 2),teal,54.0,ottoman-feather-guest-towel-set-of-2,46123101225227,True,OTF-GUTW-15,https://malaikalinens.com//products/ottoman-feather-guest-towel-set-of-2,2026/01/28 03:43:58 PM,"Our luxurious guest towels will enhance any bathroom and make great housewarming gifts too.
Woven in the finest quality linen, our Ottoman Feather guest towels are delicately hand-embroidered and finished with pulled thread hemstitch.
40cm x 70cm15.7“ x 27.5“100% Linen"
ROSE BUD PLACEMAT,blue,100.0,copy-of-rose-bud-placemat,33324795822157,True,RSB-PLAC-20,https://malaikalinens.com//products/copy-of-rose-bud-placemat,2026/01/28 03:43:59 PM,"Expertly hand embroidered with a geometric flower pattern inspired by 19th century samplers, our Rose Bud placemats will bring understated elegance to your table setting.Made from linen, and embellished with a delicate hemstitch by talented women that have learned their craft at the Malaika Embroidery Training Centre (TOH).Pair with our hand embroidered napkins for a magical setting.Size:42cm x 33cm16.5"" x  13""100% Linen (Ecru Linen)"
ROSE BUD PLACEMAT,turquoise,100.0,copy-of-rose-bud-placemat,33324795854925,True,RSB-PLAC-06,https://malaikalinens.com//products/copy-of-rose-bud-placemat,2026/01/28 03:43:59 PM,"Expertly hand embroidered with a geometric flower pattern inspired by 19th century samplers, our Rose Bud placemats will bring understated elegance to your table setting.Made from linen, and embellished with a delicate hemstitch by talented women that have learned their craft at the Malaika Embroidery Training Centre (TOH).Pair with our hand embroidered napkins for a magical setting.Size:42cm x 33cm16.5"" x  13""100% Linen (Ecru Linen)"
ROSE BUD PLACEMAT,blossom,100.0,copy-of-rose-bud-placemat,33324795887693,True,RSB-PLAC-75,https://malaikalinens.com//products/copy-of-rose-bud-placemat,2026/01/28 03:43:59 PM,"Expertly hand embroidered with a geometric flower pattern inspired by 19th century samplers, our Rose Bud placemats will bring understated elegance to your table setting.Made from linen, and embellished with a delicate hemstitch by talented women that have learned their craft at the Malaika Embroidery Training Centre (TOH).Pair with our hand embroidered napkins for a magical setting.Size:42cm x 33cm16.5"" x  13""100% Linen (Ecru Linen)"
ROSE BUD PLACEMAT,rosewood,100.0,copy-of-rose-bud-placemat,33324795920461,True,RSB-PLAC-66,https://malaikalinens.com//products/copy-of-rose-bud-placemat,2026/01/28 03:43:59 PM,"Expertly hand embroidered with a geometric flower pattern inspired by 19th century samplers, our Rose Bud placemats will bring understated elegance to your table setting.Made from linen, and embellished with a delicate hemstitch by talented women that have learned their craft at the Malaika Embroidery Training Centre (TOH).Pair with our hand embroidered napkins for a magical setting.Size:42cm x 33cm16.5"" x  13""100% Linen (Ecru Linen)"
MENYA BLUE DESSERT PLATE,Default Title,38.0,menya-blue-dessert-plate,43557837734155,True,PO-MNY-PLT-20-20,https://malaikalinens.com//products/menya-blue-dessert-plate,2026/01/28 03:44:01 PM,"Add a touch of whimsy to your tablescape with our Menya Dessert Plate. Embellished with flower motifs, its symmetry is particularly pleasing. Allow it to whisk you to a beautiful flower garden, or breathe in the smell of fresh blossom.Match with the Menya Dessert Plate and the Menya Dinner Plate for a delightful table setting.Made entirely by hand by the talented potters in the village of Tunis, in Fayoum.
Size (diameter):20cm7.9""Material:Frame: Clay, Fire Clay from Aswan - upper EgyptCover material: Gliss free of leadColors of earthen oxides.Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself."
NATURE FLOW SERVING DISH,Default Title,84.0,nature-flow-serving-dish,51468217057547,True,PO-NFLO-SDVI-30,https://malaikalinens.com//products/nature-flow-serving-dish,2026/01/28 03:44:02 PM,"Made for presenting a pre-dinner snack to your guests or as an accessory for the table, our Natural Flow Serving Dish is an unequivocally stylish piece for the home. Depicting the natural world in a subtle and decorative manner, it lets colour and pattern take the lead.
Handcrafted by the potters in Fayoum.Size:32cm x 16cm12.6'' x 6.2''Material:Frame: Clay, Fire Clay from Aswan - upper EgyptCover material: Gliss free of leadColors of earthen oxides.Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself."
LATTICE TABLECLOTH,Default Title,309.0,lattice-tablecloth,43556406264075,True,LAT-TBC,https://malaikalinens.com//products/lattice-tablecloth,2026/01/28 03:44:04 PM,"Our printed Lattice Tablecloth has a repeated border design inspired by Egyptian arabesque motifs and the intricate Mashrabiya windows found all over Old Cairo. Screen printed by hand in complementary blue hues, it connects Egyptian design past and present.Size: 160cm x 300cm63"" x 118""
100% Linen (ecru)"
MORNING LOTUS LARGE CANDLEHOLDER,Green,25.0,morning-lotus-large-candleholder,43557750964491,True,GL-MLO-CAHO-19-L,https://malaikalinens.com//products/morning-lotus-large-candleholder,2026/01/28 03:44:05 PM,"Featuring colourful accents and blooming leaves emerging from the base, our Morning Lotus Candleholder gives a classic item a Malaika twist. A great way to jazz up a simple table setting or mantlepiece.Pair with the accompanying Lotus Candleholders to make the most of the full range.Hand blown from recycled glass by an artisan in Old Cairo, exemplifying the beauty of Egyptian craft.
Size (height): 13cm -14cm5.1"" - 5.5""
Material: GlassThis product is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece is unique, making it a work of art in itself."
MORNING LOTUS LARGE CANDLEHOLDER,Red,25.0,morning-lotus-large-candleholder,43557750997259,True,GL-MLO-CAHO-16-L,https://malaikalinens.com//products/morning-lotus-large-candleholder,2026/01/28 03:44:05 PM,"Featuring colourful accents and blooming leaves emerging from the base, our Morning Lotus Candleholder gives a classic item a Malaika twist. A great way to jazz up a simple table setting or mantlepiece.Pair with the accompanying Lotus Candleholders to make the most of the full range.Hand blown from recycled glass by an artisan in Old Cairo, exemplifying the beauty of Egyptian craft.
Size (height): 13cm -14cm5.1"" - 5.5""
Material: GlassThis product is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece is unique, making it a work of art in itself."
MORNING LOTUS LARGE CANDLEHOLDER,Sky Blue,25.0,morning-lotus-large-candleholder,43557751030027,True,GL-MLO-CAHO-20-L,https://malaikalinens.com//products/morning-lotus-large-candleholder,2026/01/28 03:44:05 PM,"Featuring colourful accents and blooming leaves emerging from the base, our Morning Lotus Candleholder gives a classic item a Malaika twist. A great way to jazz up a simple table setting or mantlepiece.Pair with the accompanying Lotus Candleholders to make the most of the full range.Hand blown from recycled glass by an artisan in Old Cairo, exemplifying the beauty of Egyptian craft.
Size (height): 13cm -14cm5.1"" - 5.5""
Material: GlassThis product is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece is unique, making it a work of art in itself."
MEADOW DINNER PLATE,Default Title,69.0,copy-of-meadow-dessert-plate,42654161338615,True,"PO-MED-PLT-270,7",https://malaikalinens.com//products/copy-of-meadow-dessert-plate,2026/01/28 03:44:06 PM,"For a discreet floral summer table our new Fayoum pottery Meadow collection, in a pattern of small flowers, is reminiscent of a spring field in full bloom. The plate is slightly curbed like a very shallow bowl.
Maker: Amal Amir
Size: 25-27cm / 9.8"" - 10.6""
Material:Frame: Clay, Fire Clay from Aswan - upper EgyptCover material: Gliss free of leadColors of earthen oxides.Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself."
POMEGRANATE CANDLE HOLDER,turquoise,49.0,pomegranate-handle-holder,39494244794445,True,PO-POMCAHO-06-L,https://malaikalinens.com//products/pomegranate-handle-holder,2026/01/28 03:44:08 PM,"Painted in cardinal red and crafted into a pomegranate shape, the boldness of this candle holder’s design will catch the eye of any guest. With pomegranates regarded by the ancient Egyptians as a symbol of prosperity, it presents the perfect Thanksgiving or Christmas gift, and will be a merry addition to any festive table setting.
Maker: Awlady Orphans
Sizes:  9.5cm x 10.5cm / 3.7"" x 4.2""Material:Aswanali red claySurface material: Lead-free glazeColours of natural thermal oxides.
Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself.Please note: Item is sold by the piece not as a pair."
POMEGRANATE CANDLE HOLDER,blue,49.0,pomegranate-handle-holder,39494244925517,True,PO-POMCAHO-20-L,https://malaikalinens.com//products/pomegranate-handle-holder,2026/01/28 03:44:08 PM,"Painted in cardinal red and crafted into a pomegranate shape, the boldness of this candle holder’s design will catch the eye of any guest. With pomegranates regarded by the ancient Egyptians as a symbol of prosperity, it presents the perfect Thanksgiving or Christmas gift, and will be a merry addition to any festive table setting.
Maker: Awlady Orphans
Sizes:  9.5cm x 10.5cm / 3.7"" x 4.2""Material:Aswanali red claySurface material: Lead-free glazeColours of natural thermal oxides.
Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself.Please note: Item is sold by the piece not as a pair."
LACE JUG,Default Title,98.0,lace-jug,42285612957943,True,GL-LAC-JU-20,https://malaikalinens.com//products/lace-jug,2026/01/28 03:44:09 PM,"Hand blown glass in a rich indigo blue, delicately hand painted with bold and colourful bouquet of flowers encased in a lacy frame. Each jug is unique, completely hand made and a small work of art.
Size:27cm / 10.6"" highMaterial: GlassOur painted glass items are entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece is unique, making it a work of art in itself."
MARWA LINEN CONTRAST EDGE NAPKINS,amber,15.0,napkin-linen-marwa,43626468311307,True,OV-NP-33-05a,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,ecru,15.0,napkin-linen-marwa,12353676148813,True,OV-NP-33-33,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,aqua,15.0,napkin-linen-marwa,1074574589972,True,OV-NP-33-17,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,apple,15.0,napkin-linen-marwa,1074574557204,True,OV-NP-33-07,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,yellow,15.0,napkin-linen-marwa,1074574622740,True,OV-NP-33-05,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,red,15.0,napkin-linen-marwa,12276889157709,True,OV-NP-33-16,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,blue,15.0,napkin-linen-marwa,12276889190477,True,OV-NP-33-20,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,aqua/amber,15.0,napkin-linen-marwa,39444487110733,True,OV-NP-33-17/05,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,coral/amber,15.0,napkin-linen-marwa,39444487405645,True,OV-NP-33-14/05,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,teal/apple,15.0,napkin-linen-marwa,43615811666187,True,OV-NP-33-54/07,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA LINEN CONTRAST EDGE NAPKINS,aqua/apple,15.0,napkin-linen-marwa,43885009109259,True,OV-NP-33-17/07,https://malaikalinens.com//products/napkin-linen-marwa,2026/01/28 03:44:10 PM,"Lend a touch of colour to your table setting with these vibrant napkins.
Crafted in beautifully textured linen, each napkin is embellished with contrasting edging, which very well matches the colours of the printed placemats.
Size:50cm x 50cm20"" x 20""
100% Linen"
MARWA TABLECLOTH,green,275.0,marwa-tablecloth,52492439027979,True,MW-TBC-19,https://malaikalinens.com//products/marwa-tablecloth,2026/01/28 03:44:12 PM,"Our Marwa Tablecloth, featuring a double-layered rim and soft overlock finish, can be made in any of our linen colours and is available in either a subtle tone-on-tone look or a contrasting shade. Crafted in our Cairo atelier, it lends effortless, laid-back refinement to everyday meals and informal gatherings.Pair with our matching Marwa Napkins for a cohesive, relaxed setting.
Size:300cm x 160cm118"" x 63""
100% Linen"
MARWA TABLECLOTH,ecru,275.0,marwa-tablecloth,51551480938763,True,MW-TBC-33-19,https://malaikalinens.com//products/marwa-tablecloth,2026/01/28 03:44:12 PM,"Our Marwa Tablecloth, featuring a double-layered rim and soft overlock finish, can be made in any of our linen colours and is available in either a subtle tone-on-tone look or a contrasting shade. Crafted in our Cairo atelier, it lends effortless, laid-back refinement to everyday meals and informal gatherings.Pair with our matching Marwa Napkins for a cohesive, relaxed setting.
Size:300cm x 160cm118"" x 63""
100% Linen"
SACRED NILE PLACEMAT,aqua/amber,28.0,sacred-nile-placemat,39264509689933,True,SCR-PLAC-17-05,https://malaikalinens.com//products/sacred-nile-placemat,2026/01/28 03:44:13 PM,"Our Sacred Nile placemats feature a triple stitched frame in vibrant colours. Embroidered entirely by hand by the women at the Malaika Embroidery Training Centre (TOH) jn Cairo, they are versatile and perfect for every occasion.Pair with our Sacred Nile napkins to bring understated elegance to any home entertaining.Size:45cm x 32cm17.8"" x 12.6""100% Linen (Ecru Linen)"
SACRED NILE PLACEMAT,red/pink,28.0,sacred-nile-placemat,39264509722701,True,SCR-PLAC-16-11,https://malaikalinens.com//products/sacred-nile-placemat,2026/01/28 03:44:13 PM,"Our Sacred Nile placemats feature a triple stitched frame in vibrant colours. Embroidered entirely by hand by the women at the Malaika Embroidery Training Centre (TOH) jn Cairo, they are versatile and perfect for every occasion.Pair with our Sacred Nile napkins to bring understated elegance to any home entertaining.Size:45cm x 32cm17.8"" x 12.6""100% Linen (Ecru Linen)"
PAPYRUS TABLECLOTH,Default Title,309.0,papyrus-tablecloth,43711599444235,True,PPY-TBC-10,https://malaikalinens.com//products/papyrus-tablecloth,2026/01/28 03:44:15 PM,"A classic retold, this bold Papyrus tablecloth will bring colour and joy to your table and transport your guests to mythical times.Silk screen printed by hand and bordered with hand-pulled thread, all by our Malaika team in Cairo.
Size:160cm x 300cm63“ x 118“100% Linen"
PALM ORCHARD BOWL,Default Title,120.0,palm-orchard-bowl,51468253036811,True,PO-ORC-BWL-27,https://malaikalinens.com//products/palm-orchard-bowl,2026/01/28 03:44:16 PM,"Add a playful twist to your table with the Palm Orchard Bowl, a fresh take on our beloved Palm Orchard collection. With its distinctive shape and versatile size, it’s perfect for mixing and matching with our colourful Fayoum pottery. Whether serving salads, sides, or snacks, this bowl brings a lively, eclectic charm to any tablescape.Handcrafted by the potters in Fayoum.
Size:25-27cm diameter, height 11cm9,8""-10,6"" diamter, height 4.3""Material:Frame: Clay, Fire Clay from Aswan - upper EgyptCover material: Gliss free of leadColors of earthen oxides.Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself."
PHAROS NAPKIN,Default Title,28.0,pharos-napkin,43714013266187,True,PHRS-NP-15,https://malaikalinens.com//products/pharos-napkin,2026/01/28 03:44:17 PM,"Adorned with a playful ship motif and a hand-stitched border in bright colours, the Pharos napkin, encapsulates the endless possibilities of the summer months.Silk screen printed and embroidered entirely by hand, by our team in Cairo.
Size:46cm x 46cm18” x 18”100% Linen"
OX BREAD PLATE,Default Title,26.0,ox-bread-plate,46200532828427,True,PO-OX-PLT-13,https://malaikalinens.com//products/ox-bread-plate,2026/01/28 03:44:19 PM,"This charming small plate is the perfect addition to a country or mountain chalet table. Hand made and painted by the artisans of Fayoum who take inspiration from the natural beauty of their oasis.
Maker: Fayoum ArtisansSize: 10 cm / 4"" diameterPlate: Clay, Fire clay from Aswan - upper EgyptSurface material: Lead-free glazeColours of earthen oxides.Our Fayoum Pottery is entirely handcrafted, so please allow for slight imperfections, little colour differences, and minor sizing differentiation. We believe these differences encapsulate the beauty and charm of handmade items. Every piece of our Fayoum Pottery is unique, making it a work of art in itself."
