Availability,Color,Description,Handle,Inventory Management,Price,Product,Product URL,SKU,Scraped at,Size,Style,Variant,Variant ID,Weight,size
False,silver,"A 100% Egyptian cotton
600 Thread count fine Jacquard duvet set consists of :
1 Jacquard duvet cover (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-zigzag-duvet-cover,shopify,3980.0,Jacquard Zigzag Duvet cover,https://eg.lilly-home.com//products/jacquard-zigzag-duvet-cover,,2026/02/11 04:43:08 PM,Superking (260x240),,Superking (260x240) / silver,42780802449602,0,
False,white,"A 100% Egyptian cotton
600 Thread count fine Jacquard duvet set consists of :
1 Jacquard duvet cover (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-zigzag-duvet-cover,shopify,3980.0,Jacquard Zigzag Duvet cover,https://eg.lilly-home.com//products/jacquard-zigzag-duvet-cover,,2026/02/11 04:43:08 PM,king (240x220),,king (240x220) / white,42780802482370,0,
False,off white,"A 100% Egyptian cotton
600 Thread count fine Jacquard duvet set consists of :
1 Jacquard duvet cover (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-zigzag-duvet-cover,shopify,3980.0,Jacquard Zigzag Duvet cover,https://eg.lilly-home.com//products/jacquard-zigzag-duvet-cover,,2026/02/11 04:43:08 PM,king (240x220),,king (240x220) / off white,42780802515138,0,
False,grey,"A 100% Egyptian cotton
600 Thread count fine Jacquard duvet set consists of :
1 Jacquard duvet cover (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-zigzag-duvet-cover,shopify,3980.0,Jacquard Zigzag Duvet cover,https://eg.lilly-home.com//products/jacquard-zigzag-duvet-cover,,2026/02/11 04:43:08 PM,king (240x220),,king (240x220) / grey,42780802547906,0,
False,aqua,"A 100% Egyptian cotton
600 Thread count fine Jacquard duvet set consists of :
1 Jacquard duvet cover (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-zigzag-duvet-cover,shopify,3980.0,Jacquard Zigzag Duvet cover,https://eg.lilly-home.com//products/jacquard-zigzag-duvet-cover,,2026/02/11 04:43:08 PM,king (240x220),,king (240x220) / aqua,42780802613442,0,
False,silver,"A 100% Egyptian cotton
600 Thread count fine Jacquard duvet set consists of :
1 Jacquard duvet cover (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-zigzag-duvet-cover,shopify,3980.0,Jacquard Zigzag Duvet cover,https://eg.lilly-home.com//products/jacquard-zigzag-duvet-cover,,2026/02/11 04:43:08 PM,king (240x220),,king (240x220) / silver,42780802646210,0,
True,Grey,"A 100% Egyptian cotton
600 Thread count fine Bedsheet set consists of :
1 Jacquard Bedsheet (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-600-tc-zigzag-bedsheet-set-copy-1,shopify,6970.0,Jacquard 600 TC Zigzag Bedsheet set,https://eg.lilly-home.com//products/jacquard-600-tc-zigzag-bedsheet-set-copy-1,,2026/02/11 04:43:09 PM,Superking (270x280),,Superking (270x280) / Grey,45812736753858,1500,
True,Silver,"A 100% Egyptian cotton
600 Thread count fine Bedsheet set consists of :
1 Jacquard Bedsheet (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-600-tc-zigzag-bedsheet-set-copy-1,shopify,6970.0,Jacquard 600 TC Zigzag Bedsheet set,https://eg.lilly-home.com//products/jacquard-600-tc-zigzag-bedsheet-set-copy-1,,2026/02/11 04:43:09 PM,Superking (270x280),,Superking (270x280) / Silver,45812736786626,1500,
False,Teal,"A 100% Egyptian cotton
600 Thread count fine Bedsheet set consists of :
1 Jacquard Bedsheet (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-600-tc-zigzag-bedsheet-set-copy-1,shopify,6970.0,Jacquard 600 TC Zigzag Bedsheet set,https://eg.lilly-home.com//products/jacquard-600-tc-zigzag-bedsheet-set-copy-1,,2026/02/11 04:43:09 PM,Superking (270x280),,Superking (270x280) / Teal,45812736819394,1500,
True,Grey,"A 100% Egyptian cotton
600 Thread count fine Bedsheet set consists of :
1 Jacquard Bedsheet (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-600-tc-zigzag-bedsheet-set-copy-1,shopify,6970.0,Jacquard 600 TC Zigzag Bedsheet set,https://eg.lilly-home.com//products/jacquard-600-tc-zigzag-bedsheet-set-copy-1,,2026/02/11 04:43:09 PM,king (250x270),,king (250x270) / Grey,45812736852162,1500,
True,Silver,"A 100% Egyptian cotton
600 Thread count fine Bedsheet set consists of :
1 Jacquard Bedsheet (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-600-tc-zigzag-bedsheet-set-copy-1,shopify,6970.0,Jacquard 600 TC Zigzag Bedsheet set,https://eg.lilly-home.com//products/jacquard-600-tc-zigzag-bedsheet-set-copy-1,,2026/02/11 04:43:09 PM,king (250x270),,king (250x270) / Silver,45812736884930,1500,
False,Teal,"A 100% Egyptian cotton
600 Thread count fine Bedsheet set consists of :
1 Jacquard Bedsheet (600 TC)
2 Jacquard pillow cases (600TC)
",jacquard-600-tc-zigzag-bedsheet-set-copy-1,shopify,6970.0,Jacquard 600 TC Zigzag Bedsheet set,https://eg.lilly-home.com//products/jacquard-600-tc-zigzag-bedsheet-set-copy-1,,2026/02/11 04:43:09 PM,king (250x270),,king (250x270) / Teal,45812736917698,1500,
True,white,"
A 3 piece high absorption towel set that consists of:
Material: 100% Egyptian cotton",japandi-leaves-towel-set-6pcs,,1880.0,Japandi leaves Towel Set 3 pcs,https://eg.lilly-home.com//products/japandi-leaves-towel-set-6pcs,,2026/02/11 04:43:11 PM,,,white,41446188482754,1350,
True,cafe,"
A 3 piece high absorption towel set that consists of:
Material: 100% Egyptian cotton",japandi-leaves-towel-set-6pcs,,1880.0,Japandi leaves Towel Set 3 pcs,https://eg.lilly-home.com//products/japandi-leaves-towel-set-6pcs,,2026/02/11 04:43:11 PM,,,cafe,41446188515522,1350,
True,white,"Rectangular cotton Tablecloth 8 persons
",japandi-lines-table-linen,,2380.0,Japandi Lines Table cloth,https://eg.lilly-home.com//products/japandi-lines-table-linen,,2026/02/11 04:43:13 PM,,,white,41460193788098,0,
True,cafe,"Rectangular cotton Tablecloth 8 persons
",japandi-lines-table-linen,,2380.0,Japandi Lines Table cloth,https://eg.lilly-home.com//products/japandi-lines-table-linen,,2026/02/11 04:43:13 PM,,,cafe,41460193820866,0,
True,brown,"Rectangular cotton Tablecloth 8 persons
",japandi-lines-table-linen,,2380.0,Japandi Lines Table cloth,https://eg.lilly-home.com//products/japandi-lines-table-linen,,2026/02/11 04:43:13 PM,,,brown,41460193853634,0,
True,Baby Blue,"Rectangular cotton Tablecloth 8 persons
",japandi-lines-table-linen,,2380.0,Japandi Lines Table cloth,https://eg.lilly-home.com//products/japandi-lines-table-linen,,2026/02/11 04:43:13 PM,,,Baby Blue,42048914129090,0,
True,Lilac,"Rectangular cotton Tablecloth 8 persons
",japandi-lines-table-linen,,2380.0,Japandi Lines Table cloth,https://eg.lilly-home.com//products/japandi-lines-table-linen,,2026/02/11 04:43:13 PM,,,Lilac,42048914161858,0,
True,Pastel Green,"Rectangular cotton Tablecloth 8 persons
",japandi-lines-table-linen,,2380.0,Japandi Lines Table cloth,https://eg.lilly-home.com//products/japandi-lines-table-linen,,2026/02/11 04:43:13 PM,,,Pastel Green,42048914194626,0,
True,white,"A 3 piece high absorption  towel set that consists of :
Material : 100% Egyptian cotton",japandi-vers-towel-set-6pcs,,1880.0,Japandi Vers Towel Set (3pcs),https://eg.lilly-home.com//products/japandi-vers-towel-set-6pcs,,2026/02/11 04:43:14 PM,,,white,41446185205954,1350,
True,beige,"A 3 piece high absorption  towel set that consists of :
Material : 100% Egyptian cotton",japandi-vers-towel-set-6pcs,,1880.0,Japandi Vers Towel Set (3pcs),https://eg.lilly-home.com//products/japandi-vers-towel-set-6pcs,,2026/02/11 04:43:14 PM,,,beige,41446185238722,1350,
True,white,"Rectangular cotton Tablecloth 8 persons

",japandi-leaves-table-linen,,2380.0,Japandi Leaves Tablecloth,https://eg.lilly-home.com//products/japandi-leaves-table-linen,,2026/02/11 04:43:15 PM,,,white,41460191264962,0,
True,cafe,"Rectangular cotton Tablecloth 8 persons

",japandi-leaves-table-linen,,2380.0,Japandi Leaves Tablecloth,https://eg.lilly-home.com//products/japandi-leaves-table-linen,,2026/02/11 04:43:15 PM,,,cafe,41460191297730,0,
True,brown,"Rectangular cotton Tablecloth 8 persons

",japandi-leaves-table-linen,,2380.0,Japandi Leaves Tablecloth,https://eg.lilly-home.com//products/japandi-leaves-table-linen,,2026/02/11 04:43:15 PM,,,brown,41460191330498,0,
True,beige,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
",japandi-lines-towel-set-6-pcs,,1880.0,Japandi Lines Towel set (3 pcs),https://eg.lilly-home.com//products/japandi-lines-towel-set-6-pcs,,2026/02/11 04:43:17 PM,,,beige,42780871524546,1350,
True,silver,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
",japandi-lines-towel-set-6-pcs,,1880.0,Japandi Lines Towel set (3 pcs),https://eg.lilly-home.com//products/japandi-lines-towel-set-6-pcs,,2026/02/11 04:43:17 PM,,,silver,42780871557314,1350,
True,grey,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
",japandi-lines-towel-set-6-pcs,,1880.0,Japandi Lines Towel set (3 pcs),https://eg.lilly-home.com//products/japandi-lines-towel-set-6-pcs,,2026/02/11 04:43:17 PM,,,grey,42780871590082,1350,
True,cafe,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
",japandi-lines-towel-set-6-pcs,,1880.0,Japandi Lines Towel set (3 pcs),https://eg.lilly-home.com//products/japandi-lines-towel-set-6-pcs,,2026/02/11 04:43:17 PM,,,cafe,42780871622850,1350,
True,white,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
",japandi-lines-towel-set-6-pcs,,1880.0,Japandi Lines Towel set (3 pcs),https://eg.lilly-home.com//products/japandi-lines-towel-set-6-pcs,,2026/02/11 04:43:17 PM,,,white,44511740592322,1350,
True,white,"
A  6 piece400 thread count 100% egyptian cottonset that consists of :",copy-of-japandi-waves-bedsheet-set,,6460.0,Japandi Waves Bedsheet Set,https://eg.lilly-home.com//products/copy-of-japandi-waves-bedsheet-set,,2026/02/11 04:43:19 PM,king,,king / white,41456158933186,3000,
True,cafe,"
A  6 piece400 thread count 100% egyptian cottonset that consists of :",copy-of-japandi-waves-bedsheet-set,,6460.0,Japandi Waves Bedsheet Set,https://eg.lilly-home.com//products/copy-of-japandi-waves-bedsheet-set,,2026/02/11 04:43:19 PM,king,,king / cafe,41456158965954,3000,
True,white,"
A  6 piece400 thread count 100% egyptian cottonset that consists of :",copy-of-japandi-waves-bedsheet-set,,6460.0,Japandi Waves Bedsheet Set,https://eg.lilly-home.com//products/copy-of-japandi-waves-bedsheet-set,,2026/02/11 04:43:19 PM,queen,,queen / white,41456158998722,3000,
True,cafe,"
A  6 piece400 thread count 100% egyptian cottonset that consists of :",copy-of-japandi-waves-bedsheet-set,,6460.0,Japandi Waves Bedsheet Set,https://eg.lilly-home.com//products/copy-of-japandi-waves-bedsheet-set,,2026/02/11 04:43:19 PM,queen,,queen / cafe,41456159031490,3000,
True,grey,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",karo-washed-cotton-quilt-set,,6880.0,Karo Washed cotton Quilt Set,https://eg.lilly-home.com//products/karo-washed-cotton-quilt-set,,2026/02/11 04:43:20 PM,Superking/ king (250x270) cm,,grey / Superking/ king (250x270) cm,42780490596546,4200,
True,beige,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",karo-washed-cotton-quilt-set,,6880.0,Karo Washed cotton Quilt Set,https://eg.lilly-home.com//products/karo-washed-cotton-quilt-set,,2026/02/11 04:43:20 PM,Superking/ king (250x270) cm,,beige / Superking/ king (250x270) cm,42780490629314,4200,
True,white,"
A 3 piece high absorption towel set that consists of:
Material: 100% Egyptian cotton",japandi-waves-towel-set-6pcs,,1880.0,Japandi Waves Towel Set (3pcs),https://eg.lilly-home.com//products/japandi-waves-towel-set-6pcs,,2026/02/11 04:43:22 PM,,,white,41446184059074,1350,
True,beige,"
A 3 piece high absorption towel set that consists of:
Material: 100% Egyptian cotton",japandi-waves-towel-set-6pcs,,1880.0,Japandi Waves Towel Set (3pcs),https://eg.lilly-home.com//products/japandi-waves-towel-set-6pcs,,2026/02/11 04:43:22 PM,,,beige,41446184091842,1350,
False,White,Feel the softness and coziness of our knitted set with an oversized fit,knitted-v-neck-loungewear-set,shopify,2280.0,Knitted  V neck Loungewear set,https://eg.lilly-home.com//products/knitted-v-neck-loungewear-set,,2026/02/11 04:43:23 PM,S-M,,S-M / White,43794515722434,0,
False,Black,Feel the softness and coziness of our knitted set with an oversized fit,knitted-v-neck-loungewear-set,shopify,2280.0,Knitted  V neck Loungewear set,https://eg.lilly-home.com//products/knitted-v-neck-loungewear-set,,2026/02/11 04:43:23 PM,S-M,,S-M / Black,43794515755202,0,
True,White,Feel the softness and coziness of our knitted set with an oversized fit,knitted-v-neck-loungewear-set,shopify,2280.0,Knitted  V neck Loungewear set,https://eg.lilly-home.com//products/knitted-v-neck-loungewear-set,,2026/02/11 04:43:23 PM,M-L,,M-L / White,43794515787970,0,
False,Black,Feel the softness and coziness of our knitted set with an oversized fit,knitted-v-neck-loungewear-set,shopify,2280.0,Knitted  V neck Loungewear set,https://eg.lilly-home.com//products/knitted-v-neck-loungewear-set,,2026/02/11 04:43:23 PM,M-L,,M-L / Black,43794515820738,0,
False,White,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Small,,Small / White,42967000252610,0,
False,Brown,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Small,,Small / Brown,42967000285378,0,
False,Black,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Small,,Small / Black,42967000318146,0,
False,White,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Medium,,Medium / White,42967000350914,0,
False,Brown,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Medium,,Medium / Brown,42967000383682,0,
False,Black,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Medium,,Medium / Black,42967000416450,0,
False,White,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Large,,Large / White,42967000449218,0,
False,Brown,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Large,,Large / Brown,42967000481986,0,
False,Black,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,Large,,Large / Black,42967000514754,0,
False,White,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,X Large,,X Large / White,42967000547522,0,
False,Brown,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,X Large,,X Large / Brown,42967000580290,0,
False,Black,Feel the comfort with our 100% egyptian cotton pants,jogging-pants,shopify,1280.0,jogging pants,https://eg.lilly-home.com//products/jogging-pants,,2026/02/11 04:43:24 PM,X Large,,X Large / Black,42967000613058,0,
True,White,"Soft, breathable knit fabric",knitted-long-linen-cardigan-copy,,2080.0,Knitted Long Dress,https://eg.lilly-home.com//products/knitted-long-linen-cardigan-copy,,2026/02/11 04:43:26 PM,One size,,One size / White,45149718577346,0,
True,Beige,"Soft, breathable knit fabric",knitted-long-linen-cardigan-copy,,2080.0,Knitted Long Dress,https://eg.lilly-home.com//products/knitted-long-linen-cardigan-copy,,2026/02/11 04:43:26 PM,One size,,One size / Beige,45149912432834,0,
True,Black,"Soft, breathable knit fabric",knitted-long-linen-cardigan-copy,,2080.0,Knitted Long Dress,https://eg.lilly-home.com//products/knitted-long-linen-cardigan-copy,,2026/02/11 04:43:26 PM,One size,,One size / Black,45149912465602,0,
False,Beige,"Feel the softness and coziness of our knitted set


",knitted-pocket-set-2pcs,shopify,2780.0,Knitted pocket Set 2pcs,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,,2026/02/11 04:43:28 PM,S/M,,S/M / Beige,44834491728066,0,
False,Off-White,"Feel the softness and coziness of our knitted set


",knitted-pocket-set-2pcs,shopify,2780.0,Knitted pocket Set 2pcs,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,,2026/02/11 04:43:28 PM,S/M,,S/M / Off-White,44836143399106,0,
False,Grey,"Feel the softness and coziness of our knitted set


",knitted-pocket-set-2pcs,shopify,2780.0,Knitted pocket Set 2pcs,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,,2026/02/11 04:43:28 PM,S/M,,S/M / Grey,44836143431874,0,
False,Black,"Feel the softness and coziness of our knitted set


",knitted-pocket-set-2pcs,shopify,2780.0,Knitted pocket Set 2pcs,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,,2026/02/11 04:43:28 PM,S/M,,S/M / Black,44836143464642,0,
True,Beige,"Feel the softness and coziness of our knitted set


",knitted-pocket-set-2pcs,shopify,2780.0,Knitted pocket Set 2pcs,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,,2026/02/11 04:43:28 PM,M/L,,M/L / Beige,44834491760834,0,
True,Off-White,"Feel the softness and coziness of our knitted set


",knitted-pocket-set-2pcs,shopify,2780.0,Knitted pocket Set 2pcs,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,,2026/02/11 04:43:28 PM,M/L,,M/L / Off-White,44836143497410,0,
True,Grey,"Feel the softness and coziness of our knitted set


",knitted-pocket-set-2pcs,shopify,2780.0,Knitted pocket Set 2pcs,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,,2026/02/11 04:43:28 PM,M/L,,M/L / Grey,44836143530178,0,
True,Black,"Feel the softness and coziness of our knitted set


",knitted-pocket-set-2pcs,shopify,2780.0,Knitted pocket Set 2pcs,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,,2026/02/11 04:43:28 PM,M/L,,M/L / Black,44836143562946,0,
False,brown,Breathable knitted wear perfect for beach day and lounging,kknitted-dress,shopify,2750.0,Knitted Mash set,https://eg.lilly-home.com//products/kknitted-dress,,2026/02/11 04:43:29 PM,S/M,,brown / S/M,44649505489090,0,
False,brown,Breathable knitted wear perfect for beach day and lounging,kknitted-dress,shopify,2750.0,Knitted Mash set,https://eg.lilly-home.com//products/kknitted-dress,,2026/02/11 04:43:29 PM,M/L,,brown / M/L,44649510338754,0,
False,brown,Breathable knitted wear perfect for beach day and lounging,knitted-cap,shopify,1880.0,Knitted coverup,https://eg.lilly-home.com//products/knitted-cap,,2026/02/11 04:43:31 PM,One Size,,brown / One Size,44649510502594,0,
False,white,Breathable knitted wear perfect for beach day and lounging,knitted-cap,shopify,1880.0,Knitted coverup,https://eg.lilly-home.com//products/knitted-cap,,2026/02/11 04:43:31 PM,One Size,,white / One Size,44649511747778,0,
False,beige,Breathable knitted wear perfect for beach day and lounging,v-knitted-dress,shopify,1480.0,Knitted V dress,https://eg.lilly-home.com//products/v-knitted-dress,,2026/02/11 04:43:33 PM,One Size,,beige / One Size,44649560408258,0,
True,white,Breathable knitted wear perfect for beach day and lounging,v-knitted-dress,shopify,1480.0,Knitted V dress,https://eg.lilly-home.com//products/v-knitted-dress,,2026/02/11 04:43:33 PM,One Size,,white / One Size,44649561882818,0,
False,black,"Feel the softness and coziness of our knitted set


",knitted-set-3pcs,shopify,2980.0,Knitted Set 3pcs,https://eg.lilly-home.com//products/knitted-set-3pcs,,2026/02/11 04:43:34 PM,S/M,,S/M / black,44834491203778,0,
False,Grey,"Feel the softness and coziness of our knitted set


",knitted-set-3pcs,shopify,2980.0,Knitted Set 3pcs,https://eg.lilly-home.com//products/knitted-set-3pcs,,2026/02/11 04:43:34 PM,S/M,,S/M / Grey,44836145692866,0,
False,Off white,"Feel the softness and coziness of our knitted set


",knitted-set-3pcs,shopify,2980.0,Knitted Set 3pcs,https://eg.lilly-home.com//products/knitted-set-3pcs,,2026/02/11 04:43:34 PM,S/M,,S/M / Off white,44836145725634,0,
False,black,"Feel the softness and coziness of our knitted set


",knitted-set-3pcs,shopify,2980.0,Knitted Set 3pcs,https://eg.lilly-home.com//products/knitted-set-3pcs,,2026/02/11 04:43:34 PM,M/L,,M/L / black,44834491531458,0,
False,Grey,"Feel the softness and coziness of our knitted set


",knitted-set-3pcs,shopify,2980.0,Knitted Set 3pcs,https://eg.lilly-home.com//products/knitted-set-3pcs,,2026/02/11 04:43:34 PM,M/L,,M/L / Grey,44836145758402,0,
False,Off white,"Feel the softness and coziness of our knitted set


",knitted-set-3pcs,shopify,2980.0,Knitted Set 3pcs,https://eg.lilly-home.com//products/knitted-set-3pcs,,2026/02/11 04:43:34 PM,M/L,,M/L / Off white,44836145791170,0,
True,white,2 pieces knittedlounge wear set :-,knitted-set,,2280.0,knitted Set,https://eg.lilly-home.com//products/knitted-set,,2026/02/11 04:43:35 PM,small,,small / white,44556089884866,0,
True,Beige,2 pieces knittedlounge wear set :-,knitted-set,shopify,2280.0,knitted Set,https://eg.lilly-home.com//products/knitted-set,,2026/02/11 04:43:35 PM,small,,small / Beige,44556090998978,0,
True,white,2 pieces knittedlounge wear set :-,knitted-set,,2280.0,knitted Set,https://eg.lilly-home.com//products/knitted-set,,2026/02/11 04:43:35 PM,medium,,medium / white,44556089917634,0,
True,Beige,2 pieces knittedlounge wear set :-,knitted-set,shopify,2280.0,knitted Set,https://eg.lilly-home.com//products/knitted-set,,2026/02/11 04:43:35 PM,medium,,medium / Beige,44556091031746,0,
True,white,2 pieces knittedlounge wear set :-,knitted-set,,2280.0,knitted Set,https://eg.lilly-home.com//products/knitted-set,,2026/02/11 04:43:35 PM,large,,large / white,44556089950402,0,
True,Beige,2 pieces knittedlounge wear set :-,knitted-set,shopify,2280.0,knitted Set,https://eg.lilly-home.com//products/knitted-set,,2026/02/11 04:43:35 PM,large,,large / Beige,44556091064514,0,
False,White,"Feel the softness and coziness of our knitted robe

",knitted-robe,shopify,1750.0,Knitted robe,https://eg.lilly-home.com//products/knitted-robe,,2026/02/11 04:43:37 PM,Free Size,,Free Size / White,44843407605954,0,
False,Grey,"Feel the softness and coziness of our knitted robe

",knitted-robe,shopify,1750.0,Knitted robe,https://eg.lilly-home.com//products/knitted-robe,,2026/02/11 04:43:37 PM,Free Size,,Free Size / Grey,44843413733570,0,
False,Black,"Feel the softness and coziness of our knitted robe

",knitted-robe,shopify,1750.0,Knitted robe,https://eg.lilly-home.com//products/knitted-robe,,2026/02/11 04:43:37 PM,Free Size,,Free Size / Black,44843413766338,0,
True,White,"Soft touch Knitted Tank top

",knitted-undershirt,,870.0,Knitted Tank Top,https://eg.lilly-home.com//products/knitted-undershirt,,2026/02/11 04:43:38 PM,one size,,White / one size,44646441812162,0,
True,Beige,"Soft touch Knitted Tank top

",knitted-undershirt,,870.0,Knitted Tank Top,https://eg.lilly-home.com//products/knitted-undershirt,,2026/02/11 04:43:38 PM,one size,,Beige / one size,44646441910466,0,
True,Black,"
A one piece knitted wool throw
150 x 230 cm",knitted-throw,,2400.0,Knitted throw,https://eg.lilly-home.com//products/knitted-throw,,2026/02/11 04:43:40 PM,,,Black,44858296959170,0,
True,Gray,"
A one piece knitted wool throw
150 x 230 cm",knitted-throw,,2400.0,Knitted throw,https://eg.lilly-home.com//products/knitted-throw,,2026/02/11 04:43:40 PM,,,Gray,44858296991938,0,
True,Coal,"
A one piece knitted wool throw
150 x 230 cm",knitted-throw,,2400.0,Knitted throw,https://eg.lilly-home.com//products/knitted-throw,,2026/02/11 04:43:40 PM,,,Coal,44858298335426,0,
True,grey,"Feel the softness and coziness of our knitted scarf
",knitted-scarf,shopify,1900.0,Knitted scarf,https://eg.lilly-home.com//products/knitted-scarf,,2026/02/11 04:43:41 PM,Free Size,,Free Size / grey,44836140908738,0,
True,Black,"Feel the softness and coziness of our knitted scarf
",knitted-scarf,shopify,1900.0,Knitted scarf,https://eg.lilly-home.com//products/knitted-scarf,,2026/02/11 04:43:41 PM,Free Size,,Free Size / Black,44836140941506,0,
True,beige,"Feel the softness and coziness of our knitted scarf
",knitted-scarf,shopify,1900.0,Knitted scarf,https://eg.lilly-home.com//products/knitted-scarf,,2026/02/11 04:43:41 PM,Free Size,,Free Size / beige,44836145823938,0,
True,white,A 100% cotton bathrobe,leaves-bathrobe,,2180.0,Leaves Bathrobe,https://eg.lilly-home.com//products/leaves-bathrobe,,2026/02/11 04:43:43 PM,,,white,42761713221826,0,
True,off white,A 100% cotton bathrobe,leaves-bathrobe,,2180.0,Leaves Bathrobe,https://eg.lilly-home.com//products/leaves-bathrobe,,2026/02/11 04:43:43 PM,,,off white,42761713254594,0,
True,silver,A 100% cotton bathrobe,leaves-bathrobe,,2180.0,Leaves Bathrobe,https://eg.lilly-home.com//products/leaves-bathrobe,,2026/02/11 04:43:43 PM,,,silver,42761713287362,0,
True,cafe,A 100% cotton bathrobe,leaves-bathrobe,,2180.0,Leaves Bathrobe,https://eg.lilly-home.com//products/leaves-bathrobe,,2026/02/11 04:43:43 PM,,,cafe,42761713320130,0,
True,grey,A 100% cotton bathrobe,leaves-bathrobe,,2180.0,Leaves Bathrobe,https://eg.lilly-home.com//products/leaves-bathrobe,,2026/02/11 04:43:43 PM,,,grey,42761713352898,0,
True,White,"Feel the softness and coziness of our knitted cardigan

",knitted-wool-cardigan,,3470.0,Knitted Wool Cardigan,https://eg.lilly-home.com//products/knitted-wool-cardigan,,2026/02/11 04:43:45 PM,Free Size,,Free Size / White,44843369955522,0,
True,Beige,"Feel the softness and coziness of our knitted cardigan

",knitted-wool-cardigan,,3470.0,Knitted Wool Cardigan,https://eg.lilly-home.com//products/knitted-wool-cardigan,,2026/02/11 04:43:45 PM,Free Size,,Free Size / Beige,44843371004098,0,
True,Black,"Feel the softness and coziness of our knitted cardigan

",knitted-wool-cardigan,,3470.0,Knitted Wool Cardigan,https://eg.lilly-home.com//products/knitted-wool-cardigan,,2026/02/11 04:43:45 PM,Free Size,,Free Size / Black,44843371036866,0,
False,off white,"Feel the softness with our knitted Set :
- knitted sweater
- knitted pants",knitted-zipper-set,shopify,1450.0,Knitted zipper set,https://eg.lilly-home.com//products/knitted-zipper-set,,2026/02/11 04:43:46 PM,Small,,Small / off white,42822220611778,0,
