Product,Variant,Price,Handle,Inventory Management,Variant ID,Availability,SKU,Product URL,Scraped at,Description,Hollistic Description
Jacquard Leaves Duvet cover,"Superking (260x240) / white, Superking (260x240) / beige, Superking (260x240) / grey, Superking (260x240) / aqua, king (240x220) / white, king (240x220) / beige, king (240x220) / grey, king (240x220) / aqua",7480.0,jacquard-leaves-duvet-cover,,"42780799795394, 42780799828162, 42780799860930, 42780799893698, 42780799926466, 42780799959234, 42780799992002, 42780800024770",True,nan,https://eg.lilly-home.com//products/jacquard-leaves-duvet-cover,2026/02/11 04:43:05 PM,A 100% Egyptian cotton 600 Thread count fine Jacquard duvet set consists of : 1 Jacquard duvet cover (600 TC) 2 Jacquard pillow cases (600TC) ,"Jacquard Leaves Duvet cover - Superking (260x240) / white, Superking (260x240) / beige, Superking (260x240) / grey, Superking (260x240) / aqua, king (240x220) / white, king (240x220) / beige, king (240x220) / grey, king (240x220) / aqua: A 100% Egyptian cotton 600 Thread count fine Jacquard duvet set consists of : 1 Jacquard duvet cover (600 TC) 2 Jacquard pillow cases (600TC) "
Jacquard Zigzag Duvet cover,"Superking (260x240) / white, Superking (260x240) / off white, Superking (260x240) / grey, Superking (260x240) / aqua, Superking (260x240) / silver, king (240x220) / white, king (240x220) / off white, king (240x220) / grey, king (240x220) / aqua, king (240x220) / silver",3980.0,jacquard-zigzag-duvet-cover,shopify,"42780802318530, 42780802351298, 42780802384066, 42780802416834, 42780802449602, 42780802482370, 42780802515138, 42780802547906, 42780802613442, 42780802646210",False,nan,https://eg.lilly-home.com//products/jacquard-zigzag-duvet-cover,2026/02/11 04:43:08 PM,A 100% Egyptian cotton 600 Thread count fine Jacquard duvet set consists of : 1 Jacquard duvet cover (600 TC) 2 Jacquard pillow cases (600TC) ,"Jacquard Zigzag Duvet cover - Superking (260x240) / white, Superking (260x240) / off white, Superking (260x240) / grey, Superking (260x240) / aqua, Superking (260x240) / silver, king (240x220) / white, king (240x220) / off white, king (240x220) / grey, king (240x220) / aqua, king (240x220) / silver: A 100% Egyptian cotton 600 Thread count fine Jacquard duvet set consists of : 1 Jacquard duvet cover (600 TC) 2 Jacquard pillow cases (600TC) "
Japandi Leaves Bedsheet Set,"king / white, king / cafe, queen / white, queen / cafe",6460.0,japandi-leaves-bedsheet-set,,"41456170533058, 41456170565826, 41456170598594, 41456170631362",True,nan,https://eg.lilly-home.com//products/japandi-leaves-bedsheet-set,2026/02/11 04:43:04 PM,A  6 piece400 thread count 100% egyptian cottonset that consists of :,"Japandi Leaves Bedsheet Set - king / white, king / cafe, queen / white, queen / cafe: A  6 piece400 thread count 100% egyptian cottonset that consists of :"
Japandi Leaves Tablecloth,"white, cafe, brown",2380.0,japandi-leaves-table-linen,,"41460191264962, 41460191297730, 41460191330498",True,nan,https://eg.lilly-home.com//products/japandi-leaves-table-linen,2026/02/11 04:43:15 PM,Rectangular cotton Tablecloth 8 persons  ,"Japandi Leaves Tablecloth - white, cafe, brown: Rectangular cotton Tablecloth 8 persons  "
Japandi Lines Table cloth,"white, cafe, brown, Baby Blue, Lilac, Pastel Green",2380.0,japandi-lines-table-linen,,"41460193788098, 41460193820866, 41460193853634, 42048914129090, 42048914161858, 42048914194626",True,nan,https://eg.lilly-home.com//products/japandi-lines-table-linen,2026/02/11 04:43:13 PM,Rectangular cotton Tablecloth 8 persons ,"Japandi Lines Table cloth - white, cafe, brown, Baby Blue, Lilac, Pastel Green: Rectangular cotton Tablecloth 8 persons "
Japandi Lines Towel set (3 pcs),"beige, silver, grey, cafe, white",1880.0,japandi-lines-towel-set-6-pcs,,"42780871524546, 42780871557314, 42780871590082, 42780871622850, 44511740592322",True,nan,https://eg.lilly-home.com//products/japandi-lines-towel-set-6-pcs,2026/02/11 04:43:17 PM,A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) ,"Japandi Lines Towel set (3 pcs) - beige, silver, grey, cafe, white: A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) "
Japandi Vers Towel Set (3pcs),"white, beige",1880.0,japandi-vers-towel-set-6pcs,,"41446185205954, 41446185238722",True,nan,https://eg.lilly-home.com//products/japandi-vers-towel-set-6pcs,2026/02/11 04:43:14 PM,A 3 piece high absorption  towel set that consists of : Material : 100% Egyptian cotton,"Japandi Vers Towel Set (3pcs) - white, beige: A 3 piece high absorption  towel set that consists of : Material : 100% Egyptian cotton"
Japandi Waves Bedsheet Set,"king / white, king / cafe, queen / white, queen / cafe",6460.0,copy-of-japandi-waves-bedsheet-set,,"41456158933186, 41456158965954, 41456158998722, 41456159031490",True,nan,https://eg.lilly-home.com//products/copy-of-japandi-waves-bedsheet-set,2026/02/11 04:43:19 PM, A  6 piece400 thread count 100% egyptian cottonset that consists of :,"Japandi Waves Bedsheet Set - king / white, king / cafe, queen / white, queen / cafe:  A  6 piece400 thread count 100% egyptian cottonset that consists of :"
Japandi Waves Towel Set (3pcs),"white, beige",1880.0,japandi-waves-towel-set-6pcs,,"41446184059074, 41446184091842",True,nan,https://eg.lilly-home.com//products/japandi-waves-towel-set-6pcs,2026/02/11 04:43:22 PM, A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton,"Japandi Waves Towel Set (3pcs) - white, beige:  A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton"
Japandi leaves Towel Set 3 pcs,"white, cafe",1880.0,japandi-leaves-towel-set-6pcs,,"41446188482754, 41446188515522",True,nan,https://eg.lilly-home.com//products/japandi-leaves-towel-set-6pcs,2026/02/11 04:43:11 PM, A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton,"Japandi leaves Towel Set 3 pcs - white, cafe:  A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton"
Karo Washed cotton Quilt Set,"grey / Superking/ king (250x270) cm, beige / Superking/ king (250x270) cm",6880.0,karo-washed-cotton-quilt-set,,"42780490596546, 42780490629314",True,nan,https://eg.lilly-home.com//products/karo-washed-cotton-quilt-set,2026/02/11 04:43:20 PM,A 100% Egyptian Cotton 350 TC with a washed cotton feel Quilt Set consists of: 1 washed cotton Quilt 2 Cushions 2 Pillow Cases (70x50 cm) ,"Karo Washed cotton Quilt Set - grey / Superking/ king (250x270) cm, beige / Superking/ king (250x270) cm: A 100% Egyptian Cotton 350 TC with a washed cotton feel Quilt Set consists of: 1 washed cotton Quilt 2 Cushions 2 Pillow Cases (70x50 cm) "
Knitted  V neck Loungewear set,"S-M / White, S-M / Black, M-L / White, M-L / Black",2280.0,knitted-v-neck-loungewear-set,shopify,"43794515722434, 43794515755202, 43794515787970, 43794515820738",False,nan,https://eg.lilly-home.com//products/knitted-v-neck-loungewear-set,2026/02/11 04:43:23 PM,Feel the softness and coziness of our knitted set with an oversized fit,"Knitted  V neck Loungewear set - S-M / White, S-M / Black, M-L / White, M-L / Black: Feel the softness and coziness of our knitted set with an oversized fit"
Knitted Long Dress,"One size / White, One size / Beige, One size / Black",2080.0,knitted-long-linen-cardigan-copy,,"45149718577346, 45149912432834, 45149912465602",True,nan,https://eg.lilly-home.com//products/knitted-long-linen-cardigan-copy,2026/02/11 04:43:26 PM,"Soft, breathable knit fabric","Knitted Long Dress - One size / White, One size / Beige, One size / Black: Soft, breathable knit fabric"
Knitted Mash set,"brown / S/M, brown / M/L",2750.0,kknitted-dress,shopify,"44649505489090, 44649510338754",False,nan,https://eg.lilly-home.com//products/kknitted-dress,2026/02/11 04:43:29 PM,Breathable knitted wear perfect for beach day and lounging,"Knitted Mash set - brown / S/M, brown / M/L: Breathable knitted wear perfect for beach day and lounging"
Knitted Set 3pcs,"S/M / black, S/M / Grey, S/M / Off white, M/L / black, M/L / Grey, M/L / Off white",2980.0,knitted-set-3pcs,shopify,"44834491203778, 44836145692866, 44836145725634, 44834491531458, 44836145758402, 44836145791170",False,nan,https://eg.lilly-home.com//products/knitted-set-3pcs,2026/02/11 04:43:34 PM,Feel the softness and coziness of our knitted set   ,"Knitted Set 3pcs - S/M / black, S/M / Grey, S/M / Off white, M/L / black, M/L / Grey, M/L / Off white: Feel the softness and coziness of our knitted set   "
Knitted Tank Top,"White / one size, Beige / one size",870.0,knitted-undershirt,,"44646441812162, 44646441910466",True,nan,https://eg.lilly-home.com//products/knitted-undershirt,2026/02/11 04:43:38 PM,Soft touch Knitted Tank top  ,"Knitted Tank Top - White / one size, Beige / one size: Soft touch Knitted Tank top  "
Knitted V dress,"beige / One Size, white / One Size",1480.0,v-knitted-dress,shopify,"44649560408258, 44649561882818",False,nan,https://eg.lilly-home.com//products/v-knitted-dress,2026/02/11 04:43:33 PM,Breathable knitted wear perfect for beach day and lounging,"Knitted V dress - beige / One Size, white / One Size: Breathable knitted wear perfect for beach day and lounging"
Knitted Wool Cardigan,"Free Size / White, Free Size / Beige, Free Size / Black",3470.0,knitted-wool-cardigan,,"44843369955522, 44843371004098, 44843371036866",True,nan,https://eg.lilly-home.com//products/knitted-wool-cardigan,2026/02/11 04:43:45 PM,Feel the softness and coziness of our knitted cardigan  ,"Knitted Wool Cardigan - Free Size / White, Free Size / Beige, Free Size / Black: Feel the softness and coziness of our knitted cardigan  "
Knitted coverup,"brown / One Size, white / One Size",1880.0,knitted-cap,shopify,"44649510502594, 44649511747778",False,nan,https://eg.lilly-home.com//products/knitted-cap,2026/02/11 04:43:31 PM,Breathable knitted wear perfect for beach day and lounging,"Knitted coverup - brown / One Size, white / One Size: Breathable knitted wear perfect for beach day and lounging"
Knitted pocket Set 2pcs,"S/M / Beige, S/M / Off-White, S/M / Grey, S/M / Black, M/L / Beige, M/L / Off-White, M/L / Grey, M/L / Black",2780.0,knitted-pocket-set-2pcs,shopify,"44834491728066, 44836143399106, 44836143431874, 44836143464642, 44834491760834, 44836143497410, 44836143530178, 44836143562946",False,nan,https://eg.lilly-home.com//products/knitted-pocket-set-2pcs,2026/02/11 04:43:28 PM,Feel the softness and coziness of our knitted set   ,"Knitted pocket Set 2pcs - S/M / Beige, S/M / Off-White, S/M / Grey, S/M / Black, M/L / Beige, M/L / Off-White, M/L / Grey, M/L / Black: Feel the softness and coziness of our knitted set   "
Knitted robe,"Free Size / White, Free Size / Grey, Free Size / Black",1750.0,knitted-robe,shopify,"44843407605954, 44843413733570, 44843413766338",False,nan,https://eg.lilly-home.com//products/knitted-robe,2026/02/11 04:43:37 PM,Feel the softness and coziness of our knitted robe  ,"Knitted robe - Free Size / White, Free Size / Grey, Free Size / Black: Feel the softness and coziness of our knitted robe  "
Knitted scarf,"Free Size / grey, Free Size / Black, Free Size / beige",1900.0,knitted-scarf,shopify,"44836140908738, 44836140941506, 44836145823938",True,nan,https://eg.lilly-home.com//products/knitted-scarf,2026/02/11 04:43:41 PM,Feel the softness and coziness of our knitted scarf ,"Knitted scarf - Free Size / grey, Free Size / Black, Free Size / beige: Feel the softness and coziness of our knitted scarf "
Knitted throw,"Black, Gray, Coal",2400.0,knitted-throw,,"44858296959170, 44858296991938, 44858298335426",True,nan,https://eg.lilly-home.com//products/knitted-throw,2026/02/11 04:43:40 PM, A one piece knitted wool throw 150 x 230 cm,"Knitted throw - Black, Gray, Coal:  A one piece knitted wool throw 150 x 230 cm"
Knitted zipper set,"Small / off white, Small / beige, Small / cafe, Small / black, Medium / off white, Medium / beige, Medium / cafe, Medium / black, Large / off white, Large / beige, Large / cafe, Large / black",1450.0,knitted-zipper-set,shopify,"42822220611778, 42822220644546, 42822220677314, 42822220710082, 42822220742850, 42822220775618, 42822220808386, 42822220841154, 42822220873922, 42822220906690, 42822220939458, 42822220972226",False,nan,https://eg.lilly-home.com//products/knitted-zipper-set,2026/02/11 04:43:46 PM,Feel the softness with our knitted Set : - knitted sweater - knitted pants,"Knitted zipper set - Small / off white, Small / beige, Small / cafe, Small / black, Medium / off white, Medium / beige, Medium / cafe, Medium / black, Large / off white, Large / beige, Large / cafe, Large / black: Feel the softness with our knitted Set : - knitted sweater - knitted pants"
Kosrat Bedsheet set,"king / white, queen / white",6460.0,kosrat-bedsheet-set,,"44613225808066, 44613225840834",True,nan,https://eg.lilly-home.com//products/kosrat-bedsheet-set,2026/02/11 04:43:47 PM, A  6 piece400 thread count 100% egyptian cottonset that consists of :,"Kosrat Bedsheet set - king / white, queen / white:  A  6 piece400 thread count 100% egyptian cottonset that consists of :"
Kosrat Duvet cover 3pcs,"Superking (260x240) / white, king (240x220) / white",4620.0,kosrat-duvet-cover-3pcs,,"44613218009282, 44613218042050",True,nan,https://eg.lilly-home.com//products/kosrat-duvet-cover-3pcs,2026/02/11 04:43:50 PM,A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases ,"Kosrat Duvet cover 3pcs - Superking (260x240) / white, king (240x220) / white: A 100% Egyptian cotton 350 Thread count fine embroidered duvet set consists of : 1 embroidered duvet cover 2 embroidered pillow cases "
Leaves Bathrobe,"white, off white, silver, cafe, grey",2180.0,leaves-bathrobe,,"42761713221826, 42761713254594, 42761713287362, 42761713320130, 42761713352898",True,nan,https://eg.lilly-home.com//products/leaves-bathrobe,2026/02/11 04:43:43 PM,A 100% cotton bathrobe,"Leaves Bathrobe - white, off white, silver, cafe, grey: A 100% cotton bathrobe"
Leaves Bedspread,"White, off white, Beige, Cafe, Aqua, brown, grey",2980.0,leaves-bedspread,,"41459782385858, 41792403996866, 41459782418626, 41459782451394, 41459782484162, 41792404029634, 41792404062402",True,nan,https://eg.lilly-home.com//products/leaves-bedspread,2026/02/11 04:43:53 PM,A one piece 100% Egyptian cotton bedspread 250 x 270 cm,"Leaves Bedspread - White, off white, Beige, Cafe, Aqua, brown, grey: A one piece 100% Egyptian cotton bedspread 250 x 270 cm"
Leaves Cotton Tablecloth,"white / 8 Persons (180x250), Cafe / 8 Persons (180x250)",2480.0,leaves-cotton-table-linen,,"42769665097922, 42769665163458",True,nan,https://eg.lilly-home.com//products/leaves-cotton-table-linen,2026/02/11 04:43:59 PM,A 100% Egyptian Cotton Tablecloth,"Leaves Cotton Tablecloth - white / 8 Persons (180x250), Cafe / 8 Persons (180x250): A 100% Egyptian Cotton Tablecloth"
Leaves Cotton satin Quilt Set,"silver / Superking/king (250x270) cm, beige / Superking/king (250x270) cm, aqua / Superking/king (250x270) cm",7820.0,leaves-cotton-satin-quilt-set,,"42780486172866, 42780486205634, 42780486238402",True,nan,https://eg.lilly-home.com//products/leaves-cotton-satin-quilt-set,2026/02/11 04:43:49 PM,A 100% Egyptian Cotton 600 TC with a Satin feel Quilt Set consists of: 1 Cotton-satin Quilt 2 Cushions 2 Pillow Cases (70x50 cm) ,"Leaves Cotton satin Quilt Set - silver / Superking/king (250x270) cm, beige / Superking/king (250x270) cm, aqua / Superking/king (250x270) cm: A 100% Egyptian Cotton 600 TC with a Satin feel Quilt Set consists of: 1 Cotton-satin Quilt 2 Cushions 2 Pillow Cases (70x50 cm) "
Leaves Jacquard Towel,"Hand towel / white, Hand towel / silver, Hand towel / beige, Hand towel / brown, Hand towel / aqua, Hand towel / Baby Blue, Hand towel / Pastel green, Hand towel / Lilac",480.0,leaves-jacquard-towel,shopify,"42978635251906, 42978635284674, 42978635317442, 42978635350210, 42978635382978, 42047521718466, 42047521751234, 42047527715010",False,nan,https://eg.lilly-home.com//products/leaves-jacquard-towel,2026/02/11 04:43:56 PM,100% egyptian cotton sizes: Hand Towel: 50x100   cm Face Towel:  70x140   cm Bath Towel:  100x160 cm,"Leaves Jacquard Towel - Hand towel / white, Hand towel / silver, Hand towel / beige, Hand towel / brown, Hand towel / aqua, Hand towel / Baby Blue, Hand towel / Pastel green, Hand towel / Lilac: 100% egyptian cotton sizes: Hand Towel: 50x100   cm Face Towel:  70x140   cm Bath Towel:  100x160 cm"
Leaves Jacquard Towel,"Face Towel / white, Face Towel / silver, Face Towel / beige, Face Towel / brown, Face Towel / aqua, Face Towel / Baby Blue, Face Towel / Pastel green, Face Towel / Lilac",740.0,leaves-jacquard-towel,shopify,"42978635415746, 42978635448514, 42978635481282, 42978635514050, 42978635546818, 42047521980610, 42047522013378, 42047527747778",False,nan,https://eg.lilly-home.com//products/leaves-jacquard-towel,2026/02/11 04:43:56 PM,100% egyptian cotton sizes: Hand Towel: 50x100   cm Face Towel:  70x140   cm Bath Towel:  100x160 cm,"Leaves Jacquard Towel - Face Towel / white, Face Towel / silver, Face Towel / beige, Face Towel / brown, Face Towel / aqua, Face Towel / Baby Blue, Face Towel / Pastel green, Face Towel / Lilac: 100% egyptian cotton sizes: Hand Towel: 50x100   cm Face Towel:  70x140   cm Bath Towel:  100x160 cm"
Leaves Jacquard Towel,"Bath Towel / white, Bath Towel / silver, Bath Towel / beige, Bath Towel / brown, Bath Towel / aqua, Bath Towel / Baby Blue, Bath Towel / Pastel green, Bath Towel / Lilac",980.0,leaves-jacquard-towel,shopify,"42978635579586, 42978635612354, 42978635645122, 42978635677890, 42978635710658, 42047522242754, 42047522275522, 42047527780546",False,nan,https://eg.lilly-home.com//products/leaves-jacquard-towel,2026/02/11 04:43:56 PM,100% egyptian cotton sizes: Hand Towel: 50x100   cm Face Towel:  70x140   cm Bath Towel:  100x160 cm,"Leaves Jacquard Towel - Bath Towel / white, Bath Towel / silver, Bath Towel / beige, Bath Towel / brown, Bath Towel / aqua, Bath Towel / Baby Blue, Bath Towel / Pastel green, Bath Towel / Lilac: 100% egyptian cotton sizes: Hand Towel: 50x100   cm Face Towel:  70x140   cm Bath Towel:  100x160 cm"
Leaves Towel set (3 pcs),"white, beige, silver, grey, aqua",1880.0,leaves-towel-set-6-pcs,,"42780868542658, 42780868575426, 42780868608194, 42780868640962, 42780868673730",True,nan,https://eg.lilly-home.com//products/leaves-towel-set-6-pcs,2026/02/11 04:43:58 PM,A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) ,"Leaves Towel set (3 pcs) - white, beige, silver, grey, aqua: A 100% Egyptian Cotton High absorption 3 piece Towel Set contains: 1 Hand Towel (50x30) 1 Face Towel (50x100) 1 Bath Towel (100x160) "
Lilac/Cream Duvet cover set (350 TC),"Superking (260x240) / Cream, Superking (260x240) / Lilac, king (220x240) / Cream, king (220x240) / Lilac, queen (220x240) / Cream, queen (220x240) / Lilac, double / Cream, double / Lilac, single / Cream, single / Lilac",3480.0,lilac-cream-duvet-cover-set-350-tc,shopify,"43269325652162, 43269325684930, 43269325816002, 43269325848770, 43269395579074, 43269395611842, 43269395644610, 43269395677378, 43269395710146, 43269395742914",False,nan,https://eg.lilly-home.com//products/lilac-cream-duvet-cover-set-350-tc,2026/02/11 04:43:55 PM,A 100% Egyptian cotton 350 Thread count fine Duvet cover set consists of : 1  Duvet cover (350 TC) 2 pillow cases (350 TC) (50x70 cm) ,"Lilac/Cream Duvet cover set (350 TC) - Superking (260x240) / Cream, Superking (260x240) / Lilac, king (220x240) / Cream, king (220x240) / Lilac, queen (220x240) / Cream, queen (220x240) / Lilac, double / Cream, double / Lilac, single / Cream, single / Lilac: A 100% Egyptian cotton 350 Thread count fine Duvet cover set consists of : 1  Duvet cover (350 TC) 2 pillow cases (350 TC) (50x70 cm) "
Lilie Cotton dress,"small / White, medium / White, large / White",1580.0,lilie-cotton-dress,,"44556081594562, 44556081627330, 44556081660098",True,nan,https://eg.lilly-home.com//products/lilie-cotton-dress,2026/02/11 04:44:00 PM,1 piece cottonlounge wear :- - Dress,"Lilie Cotton dress - small / White, medium / White, large / White: 1 piece cottonlounge wear :- - Dress"
Limestone Bricks Washed Cotton Quilt Set,"brown / Superking/ king (250x270) cm, silver / Superking/ king (250x270) cm",6880.0,limestone-bricks-washed-cotton-quilt-set,,"42969903268034, 42969903300802",True,nan,https://eg.lilly-home.com//products/limestone-bricks-washed-cotton-quilt-set,2026/02/11 04:44:02 PM,A 100% Egyptian Cotton 400 TC with a washed feel Quilt Set consists of: 1 Cotton-satin Quilt 2 Cushions 2 Pillow Cases (70x50 cm) ,"Limestone Bricks Washed Cotton Quilt Set - brown / Superking/ king (250x270) cm, silver / Superking/ king (250x270) cm: A 100% Egyptian Cotton 400 TC with a washed feel Quilt Set consists of: 1 Cotton-satin Quilt 2 Cushions 2 Pillow Cases (70x50 cm) "
Limestone Marble Towel Set 3 pcs,"white x Brown, White x Aqua, Silver x Brown, Silver x Aqua, Brown",1880.0,limestone-marble-towel-set-3-pcs,,"42978323366082, 42978449227970, 42978323398850, 42978449260738, 42978449293506",True,nan,https://eg.lilly-home.com//products/limestone-marble-towel-set-3-pcs,2026/02/11 04:44:10 PM, A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton,"Limestone Marble Towel Set 3 pcs - white x Brown, White x Aqua, Silver x Brown, Silver x Aqua, Brown:  A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton"
Limestone Tri Towel Set 3 pcs,"white, silver, brown",1880.0,copy-of-limestone-mosiqe-towel-set-3-pcs,,"42978471870658, 42978471903426, 42978471936194",True,nan,https://eg.lilly-home.com//products/copy-of-limestone-mosiqe-towel-set-3-pcs,2026/02/11 04:44:08 PM, A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton,"Limestone Tri Towel Set 3 pcs - white, silver, brown:  A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton"
Limestone dashed cotton satin Quilt Set,"silver / Superking/ king (250x270) cm, aqua / Superking/ king (250x270) cm, brown / Superking/ king (250x270) cm",7820.0,limestone-dashed-cotton-satin-quilt-set,,"42986417160386, 42986417193154, 42986417225922",True,nan,https://eg.lilly-home.com//products/limestone-dashed-cotton-satin-quilt-set,2026/02/11 04:44:07 PM,A 100% Egyptian Cotton 400 TC with a satin feel Quilt Set consists of: 1 Cotton-satin Quilt 2 Cushions 2 Pillow Cases (70x50 cm) ,"Limestone dashed cotton satin Quilt Set - silver / Superking/ king (250x270) cm, aqua / Superking/ king (250x270) cm, brown / Superking/ king (250x270) cm: A 100% Egyptian Cotton 400 TC with a satin feel Quilt Set consists of: 1 Cotton-satin Quilt 2 Cushions 2 Pillow Cases (70x50 cm) "
Limestone lines Towel Set 3 pcs,"white, silver, brown",1880.0,limestone-lines-towel-set-3-pcs,,"42978525249730, 42978525282498, 42978525315266",True,nan,https://eg.lilly-home.com//products/limestone-lines-towel-set-3-pcs,2026/02/11 04:44:11 PM, A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton,"Limestone lines Towel Set 3 pcs - white, silver, brown:  A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton"
Limestone mosiqe Towel Set 3 pcs,"white, Aqua, beige",1880.0,copy-of-limestone-marble-towel-set-3-pcs,,"42978452242626, 42978452275394, 42978452308162",True,nan,https://eg.lilly-home.com//products/copy-of-limestone-marble-towel-set-3-pcs,2026/02/11 04:44:04 PM, A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton,"Limestone mosiqe Towel Set 3 pcs - white, Aqua, beige:  A 3 piece high absorption towel set that consists of: Material: 100% Egyptian cotton"
Limestone zigzag cotton satin Quilt Set,"white / Superking/ king (250x270) cm, silver / Superking/ king (250x270) cm, aqua / Superking/ king (250x270) cm, brown / Superking/ king (250x270) cm",7820.0,limestone-zigzag-cotton-satin-quilt-set,,"42986264199362, 42986247356610, 42986264232130, 42986247323842",True,nan,https://eg.lilly-home.com//products/limestone-zigzag-cotton-satin-quilt-set,2026/02/11 04:44:05 PM,A 100% Egyptian Cotton 400 TC with a satin feel Quilt Set consists of: 1 Cotton-satin Quilt 2 Cushions 2 Pillow Cases (70x50 cm) ,"Limestone zigzag cotton satin Quilt Set - white / Superking/ king (250x270) cm, silver / Superking/ king (250x270) cm, aqua / Superking/ king (250x270) cm, brown / Superking/ king (250x270) cm: A 100% Egyptian Cotton 400 TC with a satin feel Quilt Set consists of: 1 Cotton-satin Quilt 2 Cushions 2 Pillow Cases (70x50 cm) "
Line leaves (6 pcs) bedsheet,"King / Aqua, King / Beige, Queen / Aqua, Queen / Beige",6460.0,line-leaves-aqua,,"44461162365122, 44461162397890, 44461162430658, 44461162463426",True,nan,https://eg.lilly-home.com//products/line-leaves-aqua,2026/02/11 04:44:17 PM,A 400 thread count cotton 6 piece set that consists of :,"Line leaves (6 pcs) bedsheet - King / Aqua, King / Beige, Queen / Aqua, Queen / Beige: A 400 thread count cotton 6 piece set that consists of :"
Linen Full Flowers Embroidered Table Linen,"cafe with white stitching / 8 Persons (180x250), white with gold stitching / 8 Persons (180x250), cafe with gold stitching / 8 Persons (180x250)",5180.0,linen-full-flowers-table-cloth,,"42769662869698, 42769662935234, 42769663000770",True,nan,https://eg.lilly-home.com//products/linen-full-flowers-table-cloth,2026/02/11 04:44:16 PM,A 100% Pure Linen Embroidered Tablecloth consists of: 1 Pure Linen Embroidered Table Linen cloth ,"Linen Full Flowers Embroidered Table Linen - cafe with white stitching / 8 Persons (180x250), white with gold stitching / 8 Persons (180x250), cafe with gold stitching / 8 Persons (180x250): A 100% Pure Linen Embroidered Tablecloth consists of: 1 Pure Linen Embroidered Table Linen cloth "
Linen Full Flowers Embroidered Table Linen,"cafe with white stitching / 10 Persons (180x350), white with gold stitching / 10 Persons (180x350), cafe with gold stitching / 10 Persons (180x350)",5970.0,linen-full-flowers-table-cloth,,"42769662902466, 42769662968002, 42769663033538",True,nan,https://eg.lilly-home.com//products/linen-full-flowers-table-cloth,2026/02/11 04:44:16 PM,A 100% Pure Linen Embroidered Tablecloth consists of: 1 Pure Linen Embroidered Table Linen cloth ,"Linen Full Flowers Embroidered Table Linen - cafe with white stitching / 10 Persons (180x350), white with gold stitching / 10 Persons (180x350), cafe with gold stitching / 10 Persons (180x350): A 100% Pure Linen Embroidered Tablecloth consists of: 1 Pure Linen Embroidered Table Linen cloth "
Linen Pants,"S / Navy Blue, S / Green, S / Pink, S / yellow, M / Navy Blue, M / Green, M / Pink, M / yellow, L / Navy Blue, L / Green, L / Pink, L / yellow",1860.0,pants,shopify,"42257343578306, 42257343611074, 42257343643842, 43008691601602, 42257343676610, 42257343709378, 42257343742146, 43008691667138, 42257343807682, 42257343840450, 42257343873218, 43008691732674",True,nan,https://eg.lilly-home.com//products/pants,2026/02/11 04:44:13 PM,Material: 100% linen,"Linen Pants - S / Navy Blue, S / Green, S / Pink, S / yellow, M / Navy Blue, M / Green, M / Pink, M / yellow, L / Navy Blue, L / Green, L / Pink, L / yellow: Material: 100% linen"
Linen Pants,"S / White, S / Beige, S / baby blue, M / White, M / Beige, M / baby blue, L / White, L / Beige, L / baby blue",2480.0,pants,,"40351327781058, 41128009793730, 43008691568834, 40351327748290, 41128010416322, 43008691634370, 40351327715522, 41128014414018, 43008691699906",True,nan,https://eg.lilly-home.com//products/pants,2026/02/11 04:44:13 PM,Material: 100% linen,"Linen Pants - S / White, S / Beige, S / baby blue, M / White, M / Beige, M / baby blue, L / White, L / Beige, L / baby blue: Material: 100% linen"
Linen Short,"S / White, S / Beige, S / Pink, M / White, M / Beige, M / Pink, L / White, L / Beige, L / Pink",1080.0,short,,"41072283091138, 41128040038594, 41128043053250, 41072283058370, 41128041906370, 41128042594498, 41072283025602, 41128040825026, 41128043708610",True,nan,https://eg.lilly-home.com//products/short,2026/02/11 04:44:22 PM,Product details : Linen,"Linen Short - S / White, S / Beige, S / Pink, M / White, M / Beige, M / Pink, L / White, L / Beige, L / Pink: Product details : Linen"
